id,Gender,Age_range,Ethnicity,MaritalStatus,c_charge_degree,c_charge_desc,is_recid,is_violent_recid,score_risk_recidivism,score_text_risk_recidivism,score_risk_violence,score_text_risk_violence,Low_Recid,Medium_Recid,High_Recid,No_Recid,Recid,y_predict,y_true
4107,Male,Greater than 45,Caucasian,Separated,M,Disorderly Conduct,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
4108,Male,Greater than 45,Caucasian,Separated,F,Depriv LEO of Protect/Communic,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
4109,Male,25 - 45,African-American,Single,M,arrest case no charge,NO,NO,8,High,3,Low,0,0,1,1,0,Recid,No_Recid
4110,Male,Greater than 45,Caucasian,Single,M,Battery,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
4111,Male,25 - 45,African-American,Single,M,Battery,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
4112,Male,Less than 25,Hispanic,Single,F,Burglary Conveyance Unoccup,NO,NO,3,Low,5,Medium,1,0,0,1,0,No_Recid,No_Recid
4113,Male,25 - 45,African-American,Married,M,Battery,NO,NO,6,Medium,2,Low,0,1,0,1,0,No_Recid,No_Recid
4114,Male,Less than 25,Other,Single,F,Tampering With Physical Evidence,NO,NO,3,Low,3,Low,1,0,0,1,0,No_Recid,No_Recid
4115,Female,25 - 45,African-American,Married,F,arrest case no charge,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
4116,Male,Less than 25,African-American,Single,F,Felony Battery (Dom Strang),NO,NO,3,Low,4,Low,1,0,0,1,0,No_Recid,No_Recid
4117,Male,25 - 45,African-American,Married,F,Aggravated Battery / Pregnant,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
4118,Male,25 - 45,Caucasian,Single,M,Driving Under The Influence,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
4119,Male,Greater than 45,Caucasian,Separated,F,Driving While License Revoked,NO,NO,5,Medium,1,Low,0,1,0,1,0,No_Recid,No_Recid
4120,Male,25 - 45,Caucasian,Single,F,arrest case no charge,YES,YES,5,Medium,4,Low,0,1,0,0,1,No_Recid,Recid
4121,Male,Greater than 45,Caucasian,Single,F,Grand Theft in the 3rd Degree,NO,NO,5,Medium,2,Low,0,1,0,1,0,No_Recid,No_Recid
4122,Male,25 - 45,Caucasian,Other,M,Battery,NO,NO,5,Medium,3,Low,0,1,0,1,0,No_Recid,No_Recid
4123,Female,25 - 45,Hispanic,Married,M,Battery,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
4124,Male,25 - 45,African-American,Single,M,Driving Under The Influence,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
4125,Male,25 - 45,African-American,Single,M,Battery,YES,YES,7,Medium,7,Medium,0,1,0,0,1,Recid,Recid
4126,Male,25 - 45,Caucasian,Other,M,Fighting/Baiting Animals,YES,NO,5,Medium,4,Low,0,1,0,1,0,No_Recid,No_Recid
4127,Female,25 - 45,Caucasian,Single,M,Battery,NO,NO,5,Medium,2,Low,0,1,0,1,0,No_Recid,No_Recid
4129,Male,Greater than 45,Caucasian,Single,F,arrest case no charge,YES,NO,7,Medium,1,Low,0,1,0,1,0,Recid,No_Recid
4130,Male,25 - 45,African-American,Single,M,Criminal Mischief>$200<$1000,YES,YES,7,Medium,7,Medium,0,1,0,0,1,Recid,Recid
4131,Male,25 - 45,African-American,Married,F,Possession of Cocaine,NO,NO,7,Medium,2,Low,0,1,0,1,0,Recid,No_Recid
4132,Female,25 - 45,Hispanic,Single,F,Grand Theft in the 3rd Degree,NO,NO,2,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
4133,Male,Less than 25,Caucasian,Single,F,arrest case no charge,YES,NO,7,Medium,6,Medium,0,1,0,1,0,Recid,No_Recid
4134,Male,Less than 25,Other,Single,F,Grand Theft in the 3rd Degree,NO,NO,4,Low,7,Medium,1,0,0,1,0,No_Recid,No_Recid
4135,Male,25 - 45,Caucasian,Single,F,Possession Of Methamphetamine,NO,NO,5,Medium,4,Low,0,1,0,1,0,No_Recid,No_Recid
4136,Male,Greater than 45,Caucasian,Separated,M,DUI Level 0.15 Or Minor In Veh,YES,YES,1,Low,1,Low,1,0,0,0,1,No_Recid,Recid
4138,Male,25 - 45,Caucasian,Single,M,Driving Under The Influence,NO,NO,2,Low,3,Low,1,0,0,1,0,No_Recid,No_Recid
4139,Male,Less than 25,African-American,Single,F,Possession Burglary Tools,NO,NO,8,High,7,Medium,0,0,1,1,0,Recid,No_Recid
4140,Male,25 - 45,African-American,Single,F,Aggravated Battery / Pregnant,NO,NO,5,Medium,7,Medium,0,1,0,1,0,No_Recid,No_Recid
4142,Male,Less than 25,African-American,Single,M,Battery,YES,YES,4,Low,7,Medium,1,0,0,0,1,No_Recid,Recid
4145,Male,Greater than 45,Hispanic,Single,M,DUI Property Damage/Injury,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
4146,Male,Less than 25,African-American,Single,F,arrest case no charge,NO,NO,6,Medium,8,High,0,1,0,1,0,No_Recid,No_Recid
4148,Male,Greater than 45,Caucasian,Single,M,Battery,YES,YES,2,Low,1,Low,1,0,0,0,1,No_Recid,Recid
4149,Male,25 - 45,African-American,Single,M,Battery,NO,NO,2,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
4150,Male,25 - 45,Other,Married,M,Battery,YES,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
4151,Male,25 - 45,African-American,Single,F,Aggravated Battery,NO,NO,6,Medium,4,Low,0,1,0,1,0,No_Recid,No_Recid
4152,Male,Less than 25,Other,Married,M,Battery,NO,NO,5,Medium,6,Medium,0,1,0,1,0,No_Recid,No_Recid
4154,Female,25 - 45,Caucasian,Single,F,Possession of Cocaine,NO,NO,5,Medium,4,Low,0,1,0,1,0,No_Recid,No_Recid
4155,Male,25 - 45,African-American,Single,F,Burglary Dwelling Assault/Batt,NO,NO,4,Low,3,Low,1,0,0,1,0,No_Recid,No_Recid
4156,Male,Less than 25,Caucasian,Single,F,Aggravated Assault W/Dead Weap,NO,NO,2,Low,6,Medium,1,0,0,1,0,No_Recid,No_Recid
4157,Male,25 - 45,African-American,Single,F,Criminal Mischief,YES,YES,3,Low,3,Low,1,0,0,0,1,No_Recid,Recid
4158,Female,Less than 25,African-American,Single,M,Prostitution/Lewd Act Assignation,NO,NO,5,Medium,7,Medium,0,1,0,1,0,No_Recid,No_Recid
4159,Male,25 - 45,Other,Single,F,Possession of Cocaine,YES,YES,9,High,8,High,0,0,1,0,1,Recid,Recid
4160,Male,25 - 45,Caucasian,Single,F,Burglary Dwelling Assault/Batt,NO,NO,3,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
4161,Male,Less than 25,Caucasian,Single,F,Possession of LSD,YES,YES,9,High,9,High,0,0,1,0,1,Recid,Recid
4162,Male,25 - 45,African-American,Single,F,"Poss3,4 Methylenedioxymethcath",YES,YES,10,High,7,Medium,0,0,1,0,1,Recid,Recid
4163,Male,Greater than 45,Caucasian,Single,F,arrest case no charge,YES,YES,2,Low,1,Low,1,0,0,0,1,No_Recid,Recid
4164,Male,25 - 45,African-American,Single,M,arrest case no charge,NO,NO,9,High,9,High,0,0,1,1,0,Recid,No_Recid
4166,Male,25 - 45,African-American,Single,F,Grand Theft in the 3rd Degree,NO,NO,9,High,10,High,0,0,1,1,0,Recid,No_Recid
4167,Male,Less than 25,African-American,Single,F,Purchase/P/W/Int Cannabis,NO,NO,4,Low,5,Medium,1,0,0,1,0,No_Recid,No_Recid
4168,Male,25 - 45,African-American,Separated,F,"Poss3,4 Methylenedioxymethcath",NO,NO,3,Low,3,Low,1,0,0,1,0,No_Recid,No_Recid
4169,Male,Greater than 45,Caucasian,Single,F,Burglary Conveyance Assault/Bat,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
4170,Male,Less than 25,African-American,Single,F,Possession of Cocaine,YES,NO,7,Medium,7,Medium,0,1,0,1,0,Recid,No_Recid
4171,Male,Less than 25,Caucasian,Single,F,Possession of Cannabis,NO,NO,8,High,6,Medium,0,0,1,1,0,Recid,No_Recid
4172,Male,Less than 25,African-American,Other,F,Aggrav Stalking After Injunctn,NO,NO,7,Medium,6,Medium,0,1,0,1,0,Recid,No_Recid
4173,Female,25 - 45,Caucasian,Separated,M,Battery,NO,NO,2,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
4174,Male,25 - 45,African-American,Single,M,Opert With Susp DL 2nd Offens,NO,NO,9,High,6,Medium,0,0,1,1,0,Recid,No_Recid
4176,Male,Greater than 45,Caucasian,Single,F,Fel Drive License Perm Revoke,NO,NO,2,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
4177,Female,25 - 45,African-American,Married,M,Battery,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
4182,Male,25 - 45,African-American,Single,M,Battery,NO,NO,2,Low,3,Low,1,0,0,1,0,No_Recid,No_Recid
4183,Male,Greater than 45,Caucasian,Single,F,Poss Cocaine/Intent To Del/Sel,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
4184,Male,Less than 25,African-American,Other,F,Felony Battery (Dom Strang),NO,NO,4,Low,5,Medium,1,0,0,1,0,No_Recid,No_Recid
4185,Male,Less than 25,Caucasian,Single,M,Burglary Unoccupied Dwelling,NO,NO,4,Low,6,Medium,1,0,0,1,0,No_Recid,No_Recid
4186,Male,Less than 25,Caucasian,Single,M,Burglary Unoccupied Dwelling,NO,NO,4,Low,6,Medium,1,0,0,1,0,No_Recid,No_Recid
4187,Male,Less than 25,Caucasian,Married,M,Burglary Unoccupied Dwelling,NO,NO,4,Low,6,Medium,1,0,0,1,0,No_Recid,No_Recid
4188,Male,Greater than 45,Caucasian,Married,M,Battery,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
4189,Male,25 - 45,African-American,Single,M,Resist/Obstruct W/O Violence,NO,NO,7,Medium,4,Low,0,1,0,1,0,Recid,No_Recid
4190,Male,25 - 45,Caucasian,Single,M,Driving Under The Influence,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
4191,Male,25 - 45,Caucasian,Single,F,Aggravated Battery / Pregnant,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
4192,Male,25 - 45,Caucasian,Single,F,arrest case no charge,NO,NO,2,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
4193,Male,Less than 25,African-American,Single,M,Battery,NO,NO,8,High,6,Medium,0,0,1,1,0,Recid,No_Recid
4194,Female,Less than 25,Caucasian,Single,M,Battery,NO,NO,5,Medium,5,Medium,0,1,0,1,0,No_Recid,No_Recid
4195,Male,25 - 45,Caucasian,Single,F,Possession of Cocaine,NO,NO,4,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
4198,Male,Greater than 45,Caucasian,Single,F,Felony/Driving Under Influence,YES,YES,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
4199,Male,Greater than 45,Caucasian,Married,F,Felony/Driving Under Influence,YES,YES,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
4200,Female,25 - 45,African-American,Single,F,Poss Contr Subst W/o Prescript,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
4201,Male,25 - 45,Caucasian,Other,F,arrest case no charge,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
4202,Male,25 - 45,Caucasian,Single,F,Possession Of Alprazolam,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
4203,Male,25 - 45,Caucasian,Single,F,Poss Wep Conv Felon,NO,NO,3,Low,6,Medium,1,0,0,1,0,No_Recid,No_Recid
4204,Male,25 - 45,African-American,Single,M,Disorderly Conduct,NO,NO,3,Low,3,Low,1,0,0,1,0,No_Recid,No_Recid
4205,Female,Greater than 45,Caucasian,Single,M,Battery,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
4206,Male,Greater than 45,African-American,Separated,F,Burglary Unoccupied Dwelling,NO,NO,7,Medium,4,Low,0,1,0,1,0,Recid,No_Recid
4207,Male,25 - 45,Other,Single,M,Battery,NO,NO,1,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
4208,Male,25 - 45,Caucasian,Single,F,Resist Officer w/Violence,NO,NO,7,Medium,7,Medium,0,1,0,1,0,Recid,No_Recid
4209,Male,25 - 45,African-American,Married,F,Driving While License Revoked,NO,NO,2,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
4210,Male,25 - 45,Caucasian,Separated,F,Tamper With Witness/Victim/CI,YES,YES,6,Medium,4,Low,0,1,0,0,1,No_Recid,Recid
4211,Male,25 - 45,African-American,Single,F,Uttering a Forged Instrument,NO,NO,2,Low,3,Low,1,0,0,1,0,No_Recid,No_Recid
4212,Male,Greater than 45,Caucasian,Married,M,Battery,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
4213,Female,Greater than 45,Caucasian,Separated,F,arrest case no charge,NO,NO,2,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
4214,Male,25 - 45,African-American,Single,F,Aggravated Battery / Pregnant,YES,YES,7,Medium,9,High,0,1,0,0,1,Recid,Recid
4215,Male,25 - 45,African-American,Single,F,False Imprisonment,NO,NO,8,High,4,Low,0,0,1,1,0,Recid,No_Recid
4216,Male,Greater than 45,Hispanic,Other,F,Grand Theft in the 1st Degree,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
4217,Female,25 - 45,African-American,Single,F,Possession of Cocaine,NO,NO,5,Medium,4,Low,0,1,0,1,0,No_Recid,No_Recid
4218,Female,25 - 45,Caucasian,Single,M,Driving License Suspended,NO,NO,2,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
4219,Female,25 - 45,African-American,Married,M,Battery,NO,NO,2,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
4220,Male,25 - 45,African-American,Single,M,Driving License Suspended,NO,NO,6,Medium,5,Medium,0,1,0,1,0,No_Recid,No_Recid
4223,Male,25 - 45,African-American,Single,F,Burglary Dwelling Occupied,NO,NO,2,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
4224,Male,Greater than 45,Caucasian,Separated,M,Driving Under The Influence,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
4225,Female,25 - 45,African-American,Other,M,Battery,NO,NO,3,Low,3,Low,1,0,0,1,0,No_Recid,No_Recid
4226,Female,25 - 45,Caucasian,Other,M,Viol Injunct Domestic Violence,NO,NO,7,Medium,3,Low,0,1,0,1,0,Recid,No_Recid
4227,Female,25 - 45,Caucasian,Other,M,Battery,NO,NO,4,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
4228,Female,Less than 25,African-American,Single,F,Grand Theft in the 3rd Degree,NO,NO,7,Medium,6,Medium,0,1,0,1,0,Recid,No_Recid
4229,Male,25 - 45,Caucasian,Married,F,Grand Theft in the 3rd Degree,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
4230,Male,Greater than 45,African-American,Married,F,Aggravated Assault W/Dead Weap,NO,NO,2,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
4232,Male,25 - 45,African-American,Single,F,Felony Petit Theft,NO,NO,9,High,5,Medium,0,0,1,1,0,Recid,No_Recid
4233,Male,25 - 45,Hispanic,Single,F,Possession of Hydromorphone,NO,NO,2,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
4234,Male,25 - 45,Hispanic,Married,F,Possession of Hydromorphone,NO,NO,2,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
4235,Male,Greater than 45,African-American,Single,M,Battery,NO,NO,8,High,10,High,0,0,1,1,0,Recid,No_Recid
4236,Male,25 - 45,Hispanic,Married,M,Driving Under The Influence,NO,NO,4,Low,3,Low,1,0,0,1,0,No_Recid,No_Recid
4237,Male,25 - 45,Other,Married,F,Possession Of Alprazolam,YES,YES,1,Low,1,Low,1,0,0,0,1,No_Recid,Recid
4238,Male,25 - 45,African-American,Single,M,Driving License Suspended,NO,NO,9,High,7,Medium,0,0,1,1,0,Recid,No_Recid
4239,Male,Greater than 45,Other,Married,F,Neglect Child / No Bodily Harm,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
4243,Male,Greater than 45,African-American,Separated,M,Battery,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
4244,Male,Less than 25,Caucasian,Other,M,Assault,YES,YES,9,High,9,High,0,0,1,0,1,Recid,Recid
4245,Female,25 - 45,Hispanic,Separated,F,Grand Theft in the 3rd Degree,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
4246,Male,Less than 25,African-American,Single,F,Purchase Cannabis,NO,NO,7,Medium,7,Medium,0,1,0,1,0,Recid,No_Recid
4247,Male,25 - 45,African-American,Single,F,Driving While License Revoked,NO,NO,4,Low,5,Medium,1,0,0,1,0,No_Recid,No_Recid
4248,Male,25 - 45,Caucasian,Single,F,Burglary Dwelling Occupied,NO,NO,5,Medium,2,Low,0,1,0,1,0,No_Recid,No_Recid
4249,Female,25 - 45,African-American,Separated,M,Battery,YES,YES,1,Low,1,Low,1,0,0,0,1,No_Recid,Recid
4250,Male,25 - 45,African-American,Other,M,Susp Drivers Lic 1st Offense,NO,NO,9,High,4,Low,0,0,1,1,0,Recid,No_Recid
4251,Male,25 - 45,African-American,Married,M,Susp Drivers Lic 1st Offense,NO,NO,9,High,4,Low,0,0,1,1,0,Recid,No_Recid
4252,Female,25 - 45,African-American,Single,M,Leaving Acc/Unattended Veh,NO,NO,6,Medium,4,Low,0,1,0,1,0,No_Recid,No_Recid
4253,Male,Less than 25,Caucasian,Single,F,arrest case no charge,NO,NO,6,Medium,5,Medium,0,1,0,1,0,No_Recid,No_Recid
4254,Male,25 - 45,Caucasian,Single,F,Driving While License Revoked,NO,NO,5,Medium,6,Medium,0,1,0,1,0,No_Recid,No_Recid
4255,Male,Greater than 45,African-American,Single,F,Possession of Cocaine,NO,NO,6,Medium,1,Low,0,1,0,1,0,No_Recid,No_Recid
4256,Male,Less than 25,Caucasian,Single,F,Grand Theft (Motor Vehicle),NO,NO,10,High,10,High,0,0,1,1,0,Recid,No_Recid
4257,Male,25 - 45,Caucasian,Single,F,Stalking (Aggravated),YES,YES,3,Low,3,Low,1,0,0,0,1,No_Recid,Recid
4258,Male,Less than 25,Caucasian,Single,M,DUI - Enhanced,NO,NO,4,Low,5,Medium,1,0,0,1,0,No_Recid,No_Recid
4259,Male,25 - 45,African-American,Single,M,Battery,NO,NO,4,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
4261,Male,Greater than 45,African-American,Single,M,Battery,NO,NO,8,High,4,Low,0,0,1,1,0,Recid,No_Recid
4262,Female,Greater than 45,Other,Separated,M,Battery,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
4263,Male,25 - 45,African-American,Single,M,Driving License Suspended,NO,NO,4,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
4264,Male,Less than 25,African-American,Single,F,arrest case no charge,NO,NO,9,High,9,High,0,0,1,1,0,Recid,No_Recid
4265,Male,25 - 45,Other,Single,F,Burglary Dwelling Occupied,NO,NO,2,Low,3,Low,1,0,0,1,0,No_Recid,No_Recid
4266,Male,Greater than 45,Hispanic,Married,F,arrest case no charge,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
4267,Female,25 - 45,Caucasian,Single,F,Crim Use of Personal ID Info,YES,YES,9,High,7,Medium,0,0,1,0,1,Recid,Recid
4269,Male,25 - 45,Caucasian,Single,F,Driving While License Revoked,NO,NO,4,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
4270,Male,25 - 45,Caucasian,Single,M,Battery,NO,NO,1,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
4272,Male,25 - 45,Caucasian,Single,F,arrest case no charge,NO,NO,2,Low,3,Low,1,0,0,1,0,No_Recid,No_Recid
4273,Male,Greater than 45,Caucasian,Single,F,Possession Of Methamphetamine,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
4274,Male,Greater than 45,Caucasian,Married,M,Battery,YES,YES,5,Medium,5,Medium,0,1,0,1,0,No_Recid,No_Recid
4275,Female,25 - 45,Caucasian,Single,F,arrest case no charge,YES,YES,5,Medium,5,Medium,0,1,0,0,1,No_Recid,Recid
4276,Male,25 - 45,Caucasian,Single,F,Possession of Cocaine,NO,NO,8,High,7,Medium,0,0,1,1,0,Recid,No_Recid
4277,Male,Less than 25,Caucasian,Single,M,Battery,YES,NO,2,Low,3,Low,1,0,0,1,0,No_Recid,No_Recid
4278,Male,25 - 45,African-American,Single,F,Driving While License Revoked,NO,NO,7,Medium,4,Low,0,1,0,1,0,Recid,No_Recid
4279,Female,25 - 45,African-American,Married,M,Battery,NO,NO,1,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
4280,Male,Greater than 45,Caucasian,Single,F,arrest case no charge,YES,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
4281,Male,25 - 45,African-American,Single,F,arrest case no charge,YES,NO,5,Medium,4,Low,0,1,0,1,0,No_Recid,No_Recid
4282,Male,25 - 45,African-American,Single,F,Driving While License Revoked,NO,NO,3,Low,3,Low,1,0,0,1,0,No_Recid,No_Recid
4283,Female,Greater than 45,Caucasian,Married,F,Grand Theft in the 3rd Degree,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
4284,Male,Greater than 45,Caucasian,Single,M,Battery,NO,NO,2,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
4285,Female,25 - 45,African-American,Single,M,Battery,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
4287,Male,Less than 25,Caucasian,Single,F,Possession of Cocaine,NO,NO,5,Medium,4,Low,0,1,0,1,0,No_Recid,No_Recid
4288,Male,Less than 25,Hispanic,Married,F,Grand Theft in the 3rd Degree,NO,NO,9,High,7,Medium,0,0,1,1,0,Recid,No_Recid
4289,Male,Less than 25,Hispanic,Single,F,Grand Theft in the 3rd Degree,NO,NO,9,High,7,Medium,0,0,1,1,0,Recid,No_Recid
4293,Male,Less than 25,African-American,Single,F,Grand Theft in the 3rd Degree,NO,NO,5,Medium,6,Medium,0,1,0,1,0,No_Recid,No_Recid
4294,Female,25 - 45,Caucasian,Single,F,Possession Of Alprazolam,NO,NO,5,Medium,3,Low,0,1,0,1,0,No_Recid,No_Recid
4296,Male,Greater than 45,Caucasian,Single,M,DOC/Cause Public Danger,NO,NO,5,Medium,3,Low,0,1,0,1,0,No_Recid,No_Recid
4297,Female,Less than 25,African-American,Single,F,arrest case no charge,NO,NO,7,Medium,4,Low,0,1,0,1,0,Recid,No_Recid
4298,Male,Less than 25,Other,Single,M,Possess Cannabis/20 Grams Or Less,NO,NO,3,Low,4,Low,1,0,0,1,0,No_Recid,No_Recid
4299,Male,25 - 45,Hispanic,Single,M,Driving Under The Influence,NO,NO,3,Low,3,Low,1,0,0,1,0,No_Recid,No_Recid
4300,Male,25 - 45,Hispanic,Single,M,Battery,NO,NO,2,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
4301,Male,25 - 45,Hispanic,Married,M,Battery,NO,NO,2,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
4303,Male,Less than 25,Caucasian,Single,M,Battery,NO,NO,2,Low,3,Low,1,0,0,1,0,No_Recid,No_Recid
4304,Female,Greater than 45,African-American,Single,F,Aggrav Battery w/Deadly Weapon,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
4305,Male,25 - 45,African-American,Separated,F,Grand Theft in the 3rd Degree,NO,NO,7,Medium,3,Low,0,1,0,1,0,Recid,No_Recid
4306,Male,25 - 45,African-American,Single,F,Driving While License Revoked,NO,NO,1,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
4307,Female,25 - 45,African-American,Single,F,Felony Driving While Lic Suspd,NO,NO,2,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
4309,Male,25 - 45,African-American,Single,F,arrest case no charge,YES,YES,8,High,3,Low,0,0,1,0,1,Recid,Recid
4310,Female,25 - 45,Caucasian,Married,M,Battery,NO,NO,2,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
4311,Male,Less than 25,African-American,Single,F,Deliver Cannabis 1000FTSch,YES,YES,5,Medium,7,Medium,0,1,0,0,1,No_Recid,Recid
4312,Male,Less than 25,Caucasian,Single,M,Battery,NO,NO,5,Medium,5,Medium,0,1,0,1,0,No_Recid,No_Recid
4313,Male,25 - 45,African-American,Single,M,Battery,NO,NO,6,Medium,8,High,0,1,0,1,0,No_Recid,No_Recid
4314,Male,25 - 45,African-American,Single,F,Forging Bank Bills/Promis Note,NO,NO,5,Medium,2,Low,0,1,0,1,0,No_Recid,No_Recid
4315,Male,25 - 45,Caucasian,Single,F,Possession Of Methamphetamine,NO,NO,7,Medium,4,Low,0,1,0,1,0,Recid,No_Recid
4316,Male,Less than 25,Hispanic,Single,F,Burglary Dwelling Occupied,YES,YES,7,Medium,8,High,0,1,0,0,1,Recid,Recid
4317,Male,25 - 45,African-American,Single,F,Unlawful Conveyance of Fuel,NO,NO,8,High,4,Low,0,0,1,1,0,Recid,No_Recid
4319,Male,Greater than 45,Hispanic,Separated,M,Battery,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
4321,Male,25 - 45,African-American,Single,F,Poss Contr Subst W/o Prescript,YES,YES,7,Medium,6,Medium,0,1,0,0,1,Recid,Recid
4322,Male,25 - 45,Hispanic,Married,F,arrest case no charge,NO,NO,1,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
4324,Male,25 - 45,African-American,Single,F,arrest case no charge,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
4325,Male,25 - 45,African-American,Single,F,Deliver Cocaine,NO,NO,4,Low,3,Low,1,0,0,1,0,No_Recid,No_Recid
4326,Male,25 - 45,African-American,Married,F,arrest case no charge,YES,NO,2,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
4327,Female,Greater than 45,Caucasian,Married,F,Possession of Cocaine,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
4328,Female,25 - 45,Caucasian,Married,M,DUI Level 0.15 Or Minor In Veh,NO,NO,1,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
4329,Male,25 - 45,Caucasian,Single,M,Leave Acc/Attend Veh/More $50,NO,NO,10,High,10,High,0,0,1,1,0,Recid,No_Recid
4331,Male,25 - 45,African-American,Single,M,DUI Level 0.15 Or Minor In Veh,NO,NO,2,Low,2,Low,1,0,0,1,0,No_Recid,No_Recid
4333,Male,25 - 45,African-American,Single,F,arrest case no charge,YES,YES,8,High,5,Medium,0,0,1,0,1,Recid,Recid
4334,Male,Greater than 45,Hispanic,Single,M,Viol Injunction Protect Dom Vi,NO,NO,2,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
4335,Male,Less than 25,African-American,Single,F,Aggravated Assault w/Firearm,YES,YES,5,Medium,5,Medium,0,1,0,0,1,No_Recid,Recid
4337,Male,25 - 45,Hispanic,Single,M,Battery,NO,NO,2,Low,1,Low,1,0,0,1,0,No_Recid,No_Recid
4340,Male,Greater than 45,African-American,Single,F,Possession of Cocaine,NO,NO,4,Low,3,Low,1,0,0,1,0,No_Recid,No_Recid
4341,Male,25 - 45,Caucasian,Married,M,DUI Property Damage/Injury,NO,NO,4,Low,4,Low,1,0,0,1,0,No_Recid,No_Recid
